"","year","variable","value"
"4536",2008.8798023986,"lat_36_11249",-0.701996095165731
"4537",2008.8798023986,"lat_36_11698",-0.701996095165731
"4538",2008.8798023986,"lat_36_12148",-0.701996095165731
"4539",2008.8798023986,"lat_36_12598",-0.701996095165731
"4540",2008.8798023986,"lat_36_13048",-0.701996095165731
"4541",2008.8798023986,"lat_36_13498",-0.701996095165731
"4542",2008.8798023986,"lat_36_13948",-0.701996095165731
"4543",2008.8798023986,"lat_36_14398",-0.701996095165731
"4544",2008.8798023986,"lat_36_14848",-0.701996095165731
"4545",2008.8798023986,"lat_36_15298",-0.701996095165731
"4546",2008.8798023986,"lat_36_15748",-0.701996095165731
"4547",2008.8798023986,"lat_36_16198",-0.701996095165731
"4548",2008.8798023986,"lat_36_16648",-0.701996095165731
"4549",2008.8798023986,"lat_36_17098",-0.701996095165731
"4550",2008.8798023986,"lat_36_17547",-0.737602917827792
"4551",2008.8798023986,"lat_36_17997",-0.737602917827792
"4552",2008.8798023986,"lat_36_18447",-0.737602917827792
"4553",2008.8798023986,"lat_36_19347",-0.737602917827792
"4554",2008.8798023986,"lat_36_19797",-0.737602917827792
"4555",2008.8798023986,"lat_36_20247",-0.737602917827792
"4556",2008.8798023986,"lat_36_20697",-0.737602917827792
"4557",2008.8798023986,"lat_36_21147",-0.737602917827792
"4558",2008.8798023986,"lat_36_21597",-0.737602917827792
"4559",2008.8798023986,"lat_36_22047",-0.737602917827792
"4560",2008.8798023986,"lat_36_22496",-0.449083484745523
"4561",2009.12427461834,"lat_36_00000",-0.761558686958888
"4562",2009.12427461834,"lat_36_00450",-0.761558686958888
"4563",2009.12427461834,"lat_36_00900",-0.761558686958888
"4564",2009.12427461834,"lat_36_01350",-0.761558686958888
"4565",2009.12427461834,"lat_36_01800",-0.761558686958888
"4566",2009.12427461834,"lat_36_02250",-0.761558686958888
"4567",2009.12427461834,"lat_36_02700",-0.761558686958888
"4568",2009.12427461834,"lat_36_03150",-0.761558686958888
"4569",2009.12427461834,"lat_36_03600",-0.761558686958888
"4570",2009.12427461834,"lat_36_04050",-0.761558686958888
"4571",2009.12427461834,"lat_36_04500",-0.761558686958888
"4572",2009.12427461834,"lat_36_05849",-0.761558686958888
"4573",2009.12427461834,"lat_36_06299",-0.761558686958888
"4574",2009.12427461834,"lat_36_06749",-0.761558686958888
"4575",2009.12427461834,"lat_36_07199",-0.761558686958888
"4576",2009.12427461834,"lat_36_07649",-0.761558686958888
"4577",2009.12427461834,"lat_36_08099",-0.761558686958888
"4578",2009.12427461834,"lat_36_08549",-0.761558686958888
"4579",2009.12427461834,"lat_36_08999",-0.761558686958888
"4580",2009.12427461834,"lat_36_09449",-0.761558686958888
"4581",2009.12427461834,"lat_36_09899",-0.761558686958888
"4582",2009.12427461834,"lat_36_10349",-0.761558686958888
"4583",2009.12427461834,"lat_36_10799",-0.761558686958888
"4584",2009.12427461834,"lat_36_11249",-0.761558686958888
"4585",2009.12427461834,"lat_36_11698",-0.761558686958888
"4586",2009.12427461834,"lat_36_12148",-0.761558686958888
"4587",2009.12427461834,"lat_36_12598",-0.761558686958888
"4588",2009.12427461834,"lat_36_13048",-0.761558686958888
"4589",2009.12427461834,"lat_36_13498",-0.761558686958888
"4590",2009.12427461834,"lat_36_13948",-0.761558686958888
"4591",2009.12427461834,"lat_36_14398",-0.761558686958888
"4592",2009.12427461834,"lat_36_14848",-0.761558686958888
